count: e9
data: 4000 58d20 stack: 66560 68570 
entryAddress endAddress	name	totalHeap	totalPushes	count	LIST
2d7d8 2d880	_User_extensions_Thread_delete	4	2	18	14 
2d880 2d89c	_Chain_Tail	0	8	3	2 
2d89c 2d8d8	_Chain_Is_tail	0	8	5	4 
2d8d8 2d980	_User_extensions_Thread_start	4	2	14	11 
2d980 2d99c	_Chain_Tail	4	4	4	2 
2d99c 2d9d8	_Chain_Is_tail	4	4	6	4 
2d9d8 2da64	_User_extensions_Thread_switch	4	2	11	9 
2e1d4 2e1f0	_Chain_Tail	130	232	6	4 
2e1f0 2e22c	_Chain_Is_empty	129	181	10	8 
2e248 2e3f8	_Watchdog_Tickle	256	129	14	12 
2e510 2e544	_Workspace_Free	0	7	13	7 
2e6f0 2e78c	_CPU_Context_switch	2	2	4	2 
2e87c 2e908	_CPU_Context_Initialize	4	2	7	2 
321dc 32350	_POSIX_signals_Post_switch_extension	46	23	19	9 
32ae8 32ba4	_POSIX_Threads_Delete_extension	6	2	20	12 
32f60 32f88	_RTEMS_tasks_Start_extension	4	2	7	2 
32f88 33004	_RTEMS_tasks_Delete_extension	4	2	11	5 
33004 330c0	_RTEMS_tasks_Switch_extension	8	2	9	4 
330c0 331e4	_RTEMS_tasks_Post_switch_extension	46	23	18	8 
3363c 33704	_TOD_Get_uptime	8	2	14	10 
33704 3371c	_Heap_Free_list_head	0	2	3	2 
3371c 33734	_Heap_Free_list_tail	0	2	3	2 
33734 3375c	_Heap_Free_list_first	0	2	6	5 
33794 337b0	_Heap_Alloc_area_of_block	0	2	3	2 
33a2c 33c3c	_Heap_Allocate_aligned_with_boundary	2	2	21	18 
33c3c 33c54	_Heap_Free_list_head	0	3	5	2 
33c54 33c94	_Heap_Free_list_remove	2	1	6	3 
33c94 33cf0	_Heap_Free_list_replace	9	3	12	3 
33cf0 33d40	_Heap_Free_list_insert_after	5	3	11	3 
33d40 33d78	_Heap_Align_down	0	7	6	2 
33d78 33d9c	_Heap_Block_at	0	19	10	6 
33d9c 33dcc	_Heap_Block_of_alloc_area	0	7	8	4 
33dcc 33dec	_Heap_Block_size	14	14	18	3 
33dec 33e1c	_Heap_Is_prev_used	22	22	21	5 
33e1c 33e78	_Heap_Is_block_in_heap	0	15	10	6 
33e78 342c0	_Heap_Free	15	7	54	41 
342c0 3432c	_Objects_API_maximum_class	0	4	8	4 
3432c 3443c	_Thread_Load_environment	6	2	12	5 
34454 34470	_Chain_Tail	0	4	6	4 
34470 344ac	_Chain_Is_empty	2	2	8	4 
3456c 34698	_Thread_queue_Dequeue_fifo	0	2	10	8 
34cd0 34cec	_Chain_Tail	0	2	3	2 
34cec 34d48	_Chain_Append_unprotected	6	2	10	4 
34d48 34d68	_Priority_Bits_index	0	4	4	3 
34d68 34dcc	_Priority_bit_map_Add	2	2	7	4 
34dcc 34f0c	_Priority_bit_map_Get_highest	0	2	12	12 
34f0c 34f44	_Thread_Is_executing	0	2	4	3 
34f44 34f98	_Thread_Calculate_heir	2	2	7	6 
34f98 35098	_Thread_Ready	4	2	20	15 
36e74 36f44	device_write	34	28	14	10 
37940 3795c	_Chain_Tail	0	4	6	4 
3795c 37998	_Chain_Is_empty	2	2	8	4 
379d8 37aac	_POSIX_Threads_cancel_run	4	2	11	5 
37aac 37ad4	_Objects_Get_API	0	2	4	2 
37ad4 37af8	_Objects_Get_index	0	2	4	2 
37af8 37ca4	_POSIX_Keys_Run_destructors	2	2	12	8 
38cf0 38db8	rtems_io_write	0	31	15	13 
38e24 38e78	_Thread_Enable_dispatch	0	2	5	5 
38e78 39038	_Thread_Handler	0	2	24	16 
398f0 3992c	fileno	6	3	9	5 
39d10 39d50	fiprintf	30	11	84	68 
3a71c 3a860	memcpy	12	100002	26	22 
3a860 3a968	memset	6	6	11	5 
3ae40 3aecc	sscanf	0	1	8	7 
3e780 3fb48	__ssvfscanf_r	0	1	40	36 
3fb48 3fb88	time	0	2	7	7 
3fe68 3ff38	__sprint_r	56	14	35	22 
4a560 4a770	_strtol_r	0	1	10	9 
4c7a4 4c810	__ssrefill_r	0	1	5	3 
4f0d8 4f11c	_write_r	0	18	11	9 
4f3e8 4f5ac	write	34	28	22	18 
1916 
55 c[4418,4460) c[4f68,4f6c) c[5b6c,5b70) c[59c0,5a30) c[5cc0,5cc4) c[5a34,5a8c) c[5dd8,5ddc) c[5a90,5a94) c[5ad8,5ae8) c[6004,6008) c[54d8,54ec) c[553c,55d4) c[55d8,5608) c[5320,5328) c[5c64,5c68) c[532c,5330) c[5bf0,5bf4) c[5334,5360) c[3a71c,3a720) c[5364,5380) c[6080,6084) c[5384,53ec) c[53f0,5444) c[5e1c,5e20) c[5448,54a4) c[54a8,54d4) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[203e4,203e8) c[560c,5638) c[3fb48,3fb4c) c[563c,56f0) c[39d10,39d14) c[56f4,571c) c[5720,5748) c[574c,5750) c[58e4,58f0) c[11b80,11ba0) c[23e68,23e6c) c[57745,57750) c[57818,57828) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[57730,57738) c[55010,55020) c[53b68,53b70) c[53900,53908) 
42 c[4f68,4f84) c[6228,622c) c[4f88,4fa8) c[4fac,507c) c[3a71c,3a720) c[5080,509c) c[50a0,50dc) c[39d10,39d14) c[50e0,5108) c[510c,5134) c[5138,5150) c[51b0,51dc) c[51e0,5208) c[520c,524c) c[3ae40,3ae44) c[5250,5280) c[5284,52b8) c[52bc,52cc) c[203e4,203e8) c[52d0,52fc) c[3fb48,3fb4c) c[5300,5328) c[55e0,55f4) c[5c64,5c68) c[532c,5330) c[5bf0,5bf4) c[5334,5360) c[5364,5380) c[6080,6084) c[5384,53ec) c[5dd8,5ddc) c[53f0,5444) c[5e1c,5e20) c[5448,54a4) c[58f0,58f4) c[57738,57740) c[57748,57750) c[5567c,55684) c[53b68,53b70) c[543d8,543e0) c[57818,57828) c[55018,55020) 
24 c[58f0,59bc) c[5b6c,5b70) c[59c0,5a30) c[5cc0,5cc4) c[5a34,5a8c) c[5dd8,5ddc) c[5a90,5a94) c[5ad8,5ae4) c[54a4,54a8) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[11b80,11ba0) c[57748,57750) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[53900,53908) 
17 c[5ae4,5b6c) c[55d4,55d8) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[11b80,11ba0) c[57740,5774c) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[53900,53908) 
5 c[5b6c,5be4) c[5dd8,5ddc) c[5be8,5bf0) c[59bc,59c0) c[57740,57750) 
18 c[5bf0,5c64) c[5330,5334) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[11b80,11ba0) c[57744,5774d) c[57818,57820) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[53900,53908) 
18 c[5c64,5c98) c[5328,532c) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[11b80,11ba0) c[57744,5774c) c[57818,57820) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[53900,53908) 
22 c[5cc0,5cf0) c[61e0,61e4) c[5cf4,5d00) c[5d0c,5d4c) c[5d9c,5db0) c[5dcc,5dd8) c[5a30,5a34) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[11b80,11ba0) c[5ca8,5cb0) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[53900,53908) 
18 c[5dd8,5e1c) c[53ec,53f0) c[5be4,5be8) c[5a8c,5a90) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[11b80,11ba0) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[53900,53908) 
21 c[5e1c,6004) c[5444,5448) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[11b80,11ba0) c[57770,5777c) c[577e8,577f0) c[5567c,5568c) c[56620,56628) c[57740,57748) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[53900,53908) 
18 c[6004,6058) c[6070,6080) c[60f0,60f4) c[54d4,54d8) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[11b80,11ba0) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[53900,53908) 
23 c[6080,60f0) c[6004,6008) c[60f4,613c) c[615c,6174) c[6180,6190) c[976c,9770) c[6194,61a0) c[61cc,61e0) c[5380,5384) c[11b80,11ba0) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[53900,53908) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) 
3 c[61e0,6210) c[6214,6224) c[5cf0,5cf4) 
7 c[6228,623c) c[1aa90,1aa94) c[6240,626c) c[11b80,11ba0) c[4f84,4f88) c[4fa8,4fac) c[53900,53908) 
4 s[68470,68478) c[6438,646c) c[39d10,39d14) c[53b68,53b70) 
5 c[6f50,700c) c[710c,7110) c[11384,113a0) c[57848,57850) c[53900,53908) 
9 c[70d4,710c) c[6f50,6f54) c[20f00,20f04) c[7110,711c) c[18438,1843c) c[11b80,11ba0) c[11384,113a0) c[57850,57858) c[53900,53908) 
9 s[67750,67768) s[676d8,67748) c[7608,762c) c[11384,113a0) c[1e1dc,1e1e0) c[7630,7640) c[11b80,11ba0) c[38d98,38d9c) c[53900,53908) 
9 s[672c0,672f8) c[11384,113a0) c[8504,860c) c[188a8,188ac) c[8610,861c) c[8668,86a4) c[11b80,11ba0) c[8b20,8b24) c[53900,53908) 
10 s[67380,67390) c[8aac,8b20) c[11384,113a0) c[8504,8508) c[8b24,8b28) c[8b2c,8b34) c[11b80,11ba0) c[1879c,187a0) c[53900,53908) c[57860,57868) 
3 c[9710,976c) c[3ae6c,3ae70) c[50f48,50f56) 
18 c[976c,97e4) c[97f0,9840) c[98a4,98b4) c[6190,6194) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[11b80,11ba0) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) c[53900,53908) 
7 s[67430,67448) c[18770,1879c) c[8aac,8ab0) c[187a0,187ac) c[11b80,11ba0) c[1dc90,1dc94) c[53900,53908) 
22 s[671b8,671f0) s[675c0,675c8) c[188a8,188dc) c[11380,113a0) c[11b80,11ba0) c[860c,8610) c[109c0,109e0) c[182cc,182dc) c[182e4,18438) c[70d4,70d8) c[1843c,184d8) c[18564,1858c) c[18618,18698) c[53900,53908) c[57870,57878) c[51858,51865) c[52030,52038) c[57ba8,57bb0) c[584c0,584d0) c[57c78,57c80) c[57a70,57a78) c[584e8,584f0) 
7 c[1a38c,1a3b4) c[12000,12020) c[1869c,186f0) c[186f4,1871c) c[260b4,260b8) c[1a3b8,1a3fc) c[1a440,1a444) 
5 c[1a3fc,1a414) c[1a434,1a440) c[1a38c,1a390) c[1a444,1a454) c[1a474,1a478) 
4 c[1a454,1a474) c[1a3fc,1a400) c[1a478,1a488) c[3fb68,3fb6c) 
5 c[1a6f0,1a704) c[11384,113a0) c[25768,2576c) c[1a708,1a714) c[1a7ec,1a7f0) 
6 c[1a738,1a758) c[1a764,1a780) c[1a78c,1a7a0) c[1ab14,1ab18) c[57ba8,57bb0) c[584c8,584d0) 
5 c[1a7c0,1a7cc) c[1a7d8,1a7ec) c[1a6f0,1a6f4) c[1a7f0,1a804) c[1aac4,1aac8) 
3 c[1aa0c,1aa30) c[1aae4,1aae8) c[57e18,57e20) 
2 c[1aa30,1aa5c) c[1aaf8,1aafc) 
6 c[1aa5c,1aa80) c[28bbc,28bc0) c[1aa84,1aa90) c[11b80,11ba0) c[1ab58,1ab5c) c[53900,53908) 
23 c[1aa90,1aac4) c[1a7c0,1a7c4) c[1aac8,1aad0) c[1aadc,1aae4) c[1aa0c,1aa10) c[1aae8,1aaf8) c[1aa30,1aa34) c[1aafc,1ab14) c[1a738,1a73c) c[1ab18,1ab2c) c[1ab38,1ab58) c[1aa5c,1aa60) c[1ab5c,1ab68) c[1abd0,1abe8) c[1ac08,1ac20) c[1ac40,1ac50) c[11b80,11ba0) c[623c,6240) c[578dc,578e4) c[53758,53760) c[54388,54390) c[54378,54380) c[53900,53908) 
5 c[1baf4,1bb08) c[398f0,398f4) c[1bb0c,1bb3c) c[1bb9c,1bbb4) c[3a4c8,3a4cc) 
14 c[1bbb4,1bbf0) c[1bbfc,1bc8c) c[2d83c,2d840) c[3a474,3a498) c[39c54,39c64) c[3a4a0,3a4ac) c[3a4b0,3a4bc) c[3a4c0,3a4c8) c[1baf4,1baf8) c[3a4cc,3a4e0) c[3a4e4,3a4f4) c[2e510,2e514) c[53b68,53b70) c[52c78,52c80) 
9 s[67500,67518) c[1dc28,1dc90) c[18770,18774) c[1dc94,1dc98) c[1de80,1de88) c[11b80,11ba0) c[1df5c,1df60) c[1e1c8,1e1cc) c[53900,53908) 
18 s[675c0,675d0) s[67548,675b8) c[1de88,1ded4) c[1dee8,1df20) c[1df28,1df5c) c[1dc28,1dc2c) c[1df60,1df6c) c[1e1b0,1e1c8) c[1e1cc,1e1d0) c[1e1d4,1e1dc) c[11b80,11ba0) c[1e330,1e334) c[1e0bc,1e0d4) c[1e134,1e188) c[53900,53908) c[53b60,53b68) c[52bd7,52bf9) c[52b98,52bd4) 
27 s[676a0,676a8) s[67848,67850) s[67858,67870) s[67500,67508) s[67628,67698) c[1e1dc,1e21c) c[11384,113a0) c[23260,23264) c[1e220,1e234) c[1e240,1e26c) c[1e2cc,1e374) c[1de88,1de8c) c[1e3ac,1e3d8) c[23620,23624) c[23748,2377c) c[236e0,236ec) c[23734,23744) c[11b80,11ba0) c[762c,7630) c[53900,53908) c[54d50,54d58) c[51128,51166) c[5211c,52124) c[51190,511c5) c[511c8,511fb) c[51238,512b6) c[51358,51366) 
10 c[2029c,202b0) c[202d0,202d8) c[20d10,20d14) c[202dc,203a0) c[2d004,2d008) c[203a4,203e4) c[203f8,203fc) c[53884,5388c) c[584d0,584d8) c[57820,57840) 
5 c[203e4,203f8) c[2029c,202a0) c[203fc,20408) c[52cc,52d0) c[5608,560c) 
3 c[20d10,20d34) c[202d8,202dc) c[57da4,57dac) 
4 c[20e8c,20ea4) c[2e248,2e24c) c[20ea8,20eac) c[20f14,20f18) 
3 c[20edc,20f00) c[20f24,20f28) c[584e8,584f0) 
11 c[20f00,20f0c) c[263f0,263f4) c[20f10,20f14) c[20e8c,20e90) c[20f18,20f1c) c[2cb74,2cb78) c[20f20,20f24) c[20edc,20ee0) c[20f28,20f38) c[20f5c,20f70) c[7114,7118) 
3 s[67500,67508) c[22cc0,22cf0) c[232dc,232e0) 
3 s[67440,67448) c[22d20,22d4c) c[22dd8,22ddc) 
3 s[67440,67448) c[22d4c,22d78) c[22e34,22e38) 
3 s[67440,67448) c[22d78,22da4) c[22e98,22e9c) 
18 s[67500,67510) s[67538,67540) c[22da4,22dd8) c[22d20,22d24) c[22ddc,22e34) c[22d4c,22d50) c[22e38,22e48) c[22e70,22e98) c[22d78,22d7c) c[22e9c,22ed4) c[1870c,1871c) c[12000,12020) c[1869c,186b8) c[186d4,186f0) c[186f4,186fc) c[230ac,230bc) c[2339c,233a0) c[584d0,584d8) 
7 s[67500,67518) c[23214,23250) c[11384,113a0) c[28114,28118) c[23254,23260) c[232a0,232a4) c[53900,53908) 
19 s[675c0,675d8) c[23260,232a0) c[11384,113a0) c[23214,23218) c[232a4,232b4) c[232c8,232dc) c[22cc0,22cc4) c[232e0,23310) c[23384,2339c) c[22da4,22da8) c[233a0,233ac) c[23480,234a4) c[23744,23748) c[234a8,234b0) c[23548,23558) c[1e21c,1e220) c[53900,53908) c[57ba8,57bb0) c[584d0,584d8) 
5 c[23558,235a4) c[29d90,29d94) c[235a8,235ac) c[236cc,236d0) c[57ba8,57bb0) 
3 s[67500,67508) c[235ac,235dc) c[23684,23688) 
5 s[67500,67510) c[235dc,23610) c[2855c,28560) c[23614,23620) c[23648,2364c) 
12 s[675c0,675c8) c[23620,23648) c[235dc,235e0) c[2364c,2365c) c[23670,23684) c[235ac,235b0) c[23688,236bc) c[25c5c,25c60) c[236c0,236cc) c[23558,2355c) c[236d0,236e0) c[23744,23748) 
4 s[67500,67508) c[23744,2377c) c[234a4,234a8) c[5211c,52124) 
3 c[23dd4,23e20) c[29d90,29d94) c[57ba8,57bb0) 
18 c[23e28,23e60) c[27f58,27f5c) c[27fc8,27ff0) c[27ffc,28010) c[342c0,342c4) c[28014,28028) c[28034,28050) c[2805c,28080) c[2808c,280d0) c[280dc,280f8) c[28104,28114) c[27fb4,27fc4) c[27dcc,27dd0) c[23e64,23e68) c[23f24,23f28) c[57a98,57aa0) c[58468,58470) c[57a10,57a18) 
